House ID,dining,River,bathrooms,built,space,farm,Knight,bedrooms,visit,priced,bless,Dock,curse,Location,Capital,Royal Market,Guarding_tower,holy_tree,renovation,price
6e335984,3,19.982831,3,8/20/1602 12:28 AM ,0,0,112.093318,2,0,2/16/1611 7:57 PM,58,45.9948,0, Cursed Land,101.667995,13.129254,89.827714,1,0,1018154
6e335988,2,22.322699,2,10/11/1606 12:42 PM ,0,0,32.319027,2,0,7/21/1608 4:54 PM,138,28.704532,0, Servant's Premises,22.156909,82.967851,33.487086,1,1,1421323
6e33598a,4,14.017918,2,12/8/1604 12:54 AM ,0,0,15.218506,3,0,1/3/1608 5:35 PM,156,91.53995,1, The Mountains,4.341302,82.99284,176.138521,0,0,1462993
6e33598e,3,70.824714,3,3/9/1606 9:22 PM ,0,0,26.163117,4,0,9/24/1612 7:43 PM,144,41.359577,0, The Mountains,15.963759,18.924879,8.671702,1,1,1495907
6e335993,2,18.877299,3,11/7/1603 8:30 PM ,0,1,39.412961,3,0,10/20/1608 1:17 AM,131,66.476475,0,,29.352765,37.794309,58.973781,1,0,1422548
6e335999,4,28.866501,4,10/15/1600 2:21 AM ,0,0,,4,0,4/4/1612 10:13 PM,74,,0, Cursed Land,,10.464773,122.061394,1,0,1280888
6e33599d,2,33.985018,2,3/12/1606 1:18 AM ,0,1,82.731669,2,0,8/28/1608 2:51 PM,88,30.942073,0, The Mountains,72.132524,26.98008,,1,0,1254814
6e33599f,4,10.028519,2,7/14/1600 12:34 AM ,0,0,14.7699,2,0,3/21/1608 12:15 AM,156,89.203982,0, Cursed Land,4.471955,33.291069,117.489984,1,0,1414364
6e3359a3,4,55.657989,4,9/26/1606 8:43 AM ,,1,,3,,7/11/1608 1:54 PM,74,27.380026,0, Servant's Premises,,4.395234,5.496428,1,0,1410810
6e3359a8,2,51.638866,4,8/14/1605 8:37 AM ,0,0,30.873278,2,0,3/7/1610 7:50 PM,140,68.763605,0, King's Landing,20.316824,,163.493961,1,0,1383071
6e3359aa,3,51.421959,2,7/14/1600 4:50 PM ,0,0,31.781548,3,0,7/9/1611 1:24 PM,138,9.219884,0, The Mountains,21.641314,65.020463,64.455675,1,,1333830
6e3359b0,2,32.066865,3,8/7/1603 9:10 PM ,0,0,33.085844,3,0,3/25/1611 8:20 PM,138,73.016138,0, King's Landing,22.208066,83.454505,18.687464,1,1,1392284
6e3359b3,4,32.455031,3,1/11/1600 12:28 AM ,0,0,103.52943,2,0,7/6/1612 1:11 PM,66,41.178915,0, The Mountains,93.501943,30.415644,17.788428,1,,1081329
6e3359b5,2,24.548203,4,4/25/1606 4:28 AM ,,0,12.090068,3,0,9/12/1607 10:57 AM,159,,0, The Mountains,1.168634,81.840941,81.818586,1,0,1539364
6e3359bb,2,17.48022,4,9/19/1604 8:59 AM ,0,0,22.862619,4,0,1/5/1611 11:48 AM,148,,0,,12.261431,,116.87206,1,0,1454022
6e3359bd,4,65.859585,2,12/15/1601 1:52 AM ,0,0,11.191657,2,0,4/22/1607 2:51 AM,159,,0, Servant's Premises,1.146082,22.519829,153.895391,1,0,1444683
6e3359bf,4,40.805661,2,9/15/1604 9:13 PM ,0,0,28.990524,4,0,3/23/1607 2:58 AM,142,69.00735,0, King's Landing,18.04137,,157.537724,1,0,1556012
6e3359c3,3,11.403992,4,5/21/1606 11:40 AM ,,0,90.757542,4,0,11/10/1612 7:35 AM,80,57.387952,0, The Mountains,79.870432,0.493859,101.29912,1,0,1289438
6e3359c5,2,14.731983,4,11/15/1600 2:24 PM ,0,0,54.800058,4,0,2/17/1611 1:41 AM,116,86.401879,0, King's Landing,44.108769,,120.149477,1,1,1310153
6e3359cb,2,33.674486,2,7/6/1605 5:32 AM ,,1,,2,,11/3/1611 3:10 AM,74,34.797953,0, Servant's Premises,,116.68713,93.439824,1,0,1165527
6e3359d0,2,10.382624,2,8/12/1602 5:13 PM ,0,0,105.766453,2,0,8/9/1608 7:27 AM,65,68.628255,, The Mountains,94.995982,,166.088605,1,0,1038528
6e3359d4,,65.246454,3,11/17/1605 10:18 PM ,0,0,18.929932,4,0,8/23/1610 5:14 PM,151,116.863344,1, The Mountains,8.837192,56.823548,93.240502,0,0,1392345
6e3359d7,2,1.019235,3,7/19/1600 7:23 PM ,0,1,97.477299,4,0,5/17/1607 7:51 AM,73,49.636781,0, King's Landing,87.44968,,112.850895,1,0,1249481
6e3359da,2,47.162847,2,12/23/1601 7:49 PM ,,1,133.033438,2,0,8/9/1609 5:54 AM,38,20.629023,1, The Mountains,122.410843,7.802908,52.408377,1,0,974791
6e3359df,3,62.225751,3,6/21/1602 5:21 PM ,,1,65.183359,2,,8/19/1607 5:52 PM,105,72.601032,0, Servant's Premises,54.805356,22.978338,43.699413,1,1,1200182
6e3359e3,2,0.472636,2,5/14/1601 6:41 AM ,,0,76.455569,4,0,9/27/1608 2:55 PM,94,0.594614,0, Servant's Premises,66.427402,70.592884,182.103305,1,0,1191873
6e3359e8,4,16.897067,2,12/20/1606 1:51 PM ,0,0,73.948108,2,0,11/13/1612 5:17 AM,97,36.910749,1, Servant's Premises,63.224372,30.066515,48.106252,0,1,1249283
6e3359eb,3,6.256696,4,12/23/1601 8:59 AM ,0,0,75.619461,3,0,4/11/1612 6:47 PM,95,84.644966,0,,65.248166,,129.641654,1,1,1180108
6e3359ed,,18.002375,4,10/13/1605 3:16 PM ,0,0,74.671155,2,0,5/11/1611 6:12 AM,96,37.775176,0, Servant's Premises,63.886172,34.954084,31.850752,,0,1167526
6e3359f3,4,28.125378,3,1/18/1604 2:45 PM ,0,0,22.355891,4,0,6/12/1610 3:12 PM,148,14.357105,0,,12.322982,50.300364,144.065756,1,,1499142
6e3359f6,4,56.953841,4,3/18/1606 8:12 PM ,0,1,43.226304,4,0,1/23/1611 1:27 AM,127,37.784814,0, King's Landing,33.024602,86.763346,106.694703,1,1,1449713
6e3359fc,,24.439265,2,4/7/1603 3:27 PM ,,1,21.472699,3,,11/4/1612 1:22 AM,149,83.665105,, Servant's Premises,11.126451,9.861188,97.568057,1,0,1381203
6e335a02,3,16.182579,2,12/3/1600 6:11 PM ,0,0,37.905423,4,0,12/14/1611 9:29 PM,133,33.806871,0, Cursed Land,27.251697,43.643872,159.95446,,1,1257371
6e335a04,,2.09024,2,12/19/1600 2:25 AM ,0,0,87.779925,4,0,2/16/1608 4:50 PM,82,1.27827,0, King's Landing,77.739731,27.369481,167.690372,1,0,1261230
6e335a0a,2,20.908981,4,2/28/1601 1:54 PM ,0,1,30.967903,,0,9/11/1610 3:59 AM,140,33.849193,0, King's Landing,20.000704,51.105402,120.667145,1,,1404956
6e335a0c,,39.534554,4,11/10/1601 6:37 AM ,0,0,91.527513,3,0,11/3/1611 11:35 AM,79,1.530532,0, King's Landing,80.876153,5.370722,123.816047,1,1,1201225
6e335a10,4,8.062522,3,9/8/1603 10:34 AM ,0,0,,2,0,5/23/1612 1:24 PM,74,13.662491,0, King's Landing,,61.554392,122.895611,1,,1328719
6e335a14,4,7.561195,4,11/9/1603 1:19 AM ,0,1,133.173106,2,0,5/13/1609 5:59 PM,37,28.050928,1, King's Landing,122.795873,18.25936,173.669427,1,0,1106510
6e335a19,3,19.562776,4,10/21/1601 6:20 AM ,0,1,22.304868,4,0,5/12/1608 8:48 PM,149,72.610834,0, Servant's Premises,11.452003,95.722039,61.195321,1,0,1457089
6e335a1e,3,11.238122,3,8/25/1603 3:51 AM ,,1,57.022755,3,0,4/22/1611 4:45 AM,114,,0, The Mountains,46.152676,8.714674,170.497482,1,0,1366162
6e335a22,2,6.189644,4,11/17/1600 1:22 AM ,0,1,44.236684,4,0,11/12/1610 3:53 AM,126,,0, Cursed Land,33.770919,114.689464,178.616548,1,0,1238579
6e335a27,4,22.49591,4,11/24/1600 5:25 AM ,0,0,27.27923,3,0,3/21/1607 11:22 PM,144,63.449061,0, King's Landing,16.443436,78.018615,135.318616,1,0,1470035
6e335a2c,,4.699136,2,7/22/1600 11:15 AM ,0,0,90.346358,3,0,10/15/1607 9:47 PM,80,1.478223,0, King's Landing,80.286576,,18.874934,1,1,1258160
6e335a32,4,38.549716,2,7/21/1603 2:39 AM ,0,0,65.847958,,0,1/20/1607 9:43 PM,104,29.228861,0, Cursed Land,55.675223,22.201225,252.978585,1,1,1225886
6e335a37,3,19.451845,4,10/28/1601 8:54 PM ,0,0,101.629529,2,0,4/15/1610 3:57 AM,69,26.148308,, The Mountains,91.326633,28.686105,81.92531,1,0,1112515
6e335a3b,3,71.356094,2,4/14/1605 12:49 AM ,0,0,19.789048,2,0,4/1/1611 4:36 AM,151,46.505523,0,,9.338921,26.709674,41.00347,1,0,1445098
6e335a3e,,64.460655,4,12/13/1602 10:59 PM ,,1,80.816889,2,,3/9/1611 4:47 PM,90,58.001182,0,,70.318116,1.440888,206.514969,1,0,1078552
6e335a44,4,53.221212,3,11/24/1606 6:20 AM ,0,1,20.565628,2,0,12/24/1612 8:52 PM,150,5.764539,1,,10.469936,107.923063,87.453287,0,0,1415024
6e335a4a,3,49.581493,2,4/3/1605 4:46 AM ,,1,49.244823,3,0,11/18/1607 7:55 AM,121,10.323342,0, Cursed Land,39.009102,0.833744,124.377481,1,0,1396793
6e335a4f,2,43.080581,3,12/9/1600 12:25 AM ,0,0,10.717439,3,0,3/16/1610 9:12 AM,159,35.441451,1, The Mountains,0.606321,3.272313,5.746187,,0,1440469
6e335a52,2,80.263375,3,9/17/1602 8:37 PM ,0,0,31.714063,3,0,11/15/1607 3:11 PM,139,43.916272,0, King's Landing,21.123655,67.078515,17.597065,1,1,1415917
6e335a57,3,75.084234,2,11/6/1605 12:57 AM ,0,0,113.124021,3,0,3/14/1612 4:53 AM,57,,0, Servant's Premises,102.969035,30.138056,130.379885,1,0,1008356
6e335a59,3,58.387115,4,12/16/1600 5:21 PM ,,1,18.137515,4,,4/28/1610 10:22 PM,152,61.745967,0, Cursed Land,7.983079,,187.697558,,,1272814
6e335a5d,2,16.249791,2,10/7/1605 10:30 PM ,0,0,102.999534,3,0,6/10/1612 12:36 PM,68,95.702382,0, The Mountains,92.226772,112.061364,1.636666,1,0,1039580
6e335a61,4,45.851026,4,8/26/1600 7:39 AM ,0,0,68.513576,3,0,8/27/1612 10:18 PM,102,58.839533,0, The Mountains,57.946075,1.826683,17.205922,1,0,1263825
6e335a64,4,54.418377,2,4/5/1606 3:16 PM ,0,1,33.532748,2,0,11/21/1610 10:56 PM,137,20.758843,0, Servant's Premises,22.728308,61.859596,203.482655,1,0,1363345
6e335a6a,2,5.831622,2,3/21/1601 8:13 PM ,0,1,17.846476,3,0,2/4/1612 7:11 AM,153,,0, The Mountains,7.037572,,37.850823,,0,1413156
6e335a6c,2,16.640055,2,1/15/1601 11:45 AM ,,1,159.161595,3,0,7/2/1610 1:14 AM,11,57.780991,1, Cursed Land,148.502336,,111.772208,0,0,770690
6e335a71,4,50.145425,3,2/3/1602 10:24 AM ,0,1,50.277646,2,0,8/26/1611 6:48 PM,120,59.637054,0, Cursed Land,39.695459,31.966263,105.040262,1,0,1258947
6e335a73,,43.425525,4,8/19/1606 8:35 AM ,0,0,36.08345,3,0,9/1/1612 10:47 AM,134,12.249286,0, The Mountains,25.531861,,219.689671,1,0,1356289
6e335a79,4,58.385645,2,10/17/1605 2:41 PM ,,0,32.941424,2,0,10/9/1607 4:46 AM,137,96.832692,0,,22.506684,140.919374,40.300606,1,0,1316106
6e335a7e,4,0.298921,3,7/3/1604 7:29 AM ,,0,100.447256,3,0,6/10/1611 4:33 AM,70,21.596119,1, The Mountains,89.583073,49.910693,131.721773,0,0,1164356
6e335a80,3,30.527462,3,2/17/1603 6:20 AM ,0,1,24.764951,3,0,11/26/1607 10:20 AM,146,2.261255,, The Mountains,13.836537,107.34054,94.132976,1,1,1463427
6e335a84,3,22.353225,4,3/24/1601 5:52 AM ,0,0,75.081055,3,0,2/1/1609 6:52 AM,95,50.869386,0, The Mountains,64.685136,65.370563,2.385376,1,0,1232129
6e335a86,4,11.127171,2,2/27/1606 11:57 AM ,0,0,120.865313,,0,8/20/1612 2:50 AM,50,25.636292,0, The Mountains,110.19411,17.986612,87.347457,1,0,1103302
6e335a89,2,31.82709,2,11/24/1603 11:41 PM ,0,0,96.791956,3,0,8/12/1611 9:26 PM,73,14.892804,0, King's Landing,86.57338,29.547023,74.30276,1,1,1188470
6e335a8e,4,9.306268,2,8/28/1603 9:12 PM ,0,1,74.37377,3,0,11/7/1608 4:26 AM,96,36.980551,0, Servant's Premises,63.798792,117.002285,165.878377,1,0,1204403
6e335a92,4,25.932948,,7/7/1606 2:29 AM ,0,0,16.477466,3,0,1/25/1609 7:19 AM,154,33.551782,0, The Mountains,5.548704,94.673725,74.32678,1,1,1531846
6e335a96,3,26.922298,4,1/22/1602 9:45 PM ,0,0,37.287892,2,0,7/20/1610 8:52 AM,133,4.4418,0, The Mountains,26.82258,98.719794,89.059741,1,1,1330841
6e335a99,2,7.216229,4,1/23/1603 12:44 PM ,0,0,36.037368,2,0,7/15/1611 10:58 AM,134,20.548718,0, The Mountains,25.654714,34.964184,31.982298,,0,1319421
6e335a9f,3,81.536157,3,12/17/1602 4:33 AM ,0,0,36.077159,,0,2/25/1610 3:47 AM,134,19.580865,1, Servant's Premises,26.058402,49.457349,40.639678,0,0,1288038
6e335aa1,3,71.385199,2,12/14/1602 10:36 PM ,0,0,26.732463,2,0,6/13/1611 10:19 AM,143,12.218395,0,,16.521946,33.851379,86.298087,1,0,1370302
6e335aa6,4,21.338059,4,9/12/1603 5:15 AM ,0,0,25.521551,4,0,11/28/1612 10:37 AM,145,106.330924,0, Servant's Premises,14.904338,44.746106,144.927354,1,,1402336
6e335aa9,4,27.499574,3,8/12/1604 6:36 AM ,,0,150.333563,4,0,10/8/1608 5:34 AM,20,,0, The Mountains,139.768673,7.313407,49.466098,1,0,1051534
6e335aae,4,36.173859,3,12/22/1601 2:33 AM ,0,1,40.575874,2,0,4/4/1608 12:26 PM,130,45.047715,, The Mountains,30.174204,,159.720569,1,0,1374214
6e335ab1,2,17.365285,4,2/9/1602 7:29 AM ,0,0,87.102104,2,0,3/7/1607 3:58 PM,83,108.789226,1,,77.015869,,47.182585,0,0,1120781
6e335ab6,2,45.085888,4,7/28/1600 8:39 PM ,0,0,15.394581,4,0,9/11/1609 7:54 PM,155,41.174252,0, King's Landing,4.732517,,130.474124,,0,1427729
6e335abb,4,19.428564,,12/20/1605 4:46 AM ,0,0,45.474871,3,0,8/3/1612 4:45 AM,125,45.753525,0, King's Landing,35.419701,8.166875,134.687149,1,,1439734
6e335abe,4,22.01497,2,5/22/1602 11:26 AM ,0,0,54.321246,,0,6/22/1611 7:11 AM,116,51.389973,0, Cursed Land,43.965271,115.290008,127.847762,1,0,1156340
6e335ac0,3,56.969191,3,5/9/1600 11:59 AM ,0,1,103.284968,3,0,6/21/1610 2:47 PM,67,26.643968,0,,92.957099,25.60891,73.791477,1,0,1132129
6e335ac3,2,0.657519,3,2/8/1604 2:57 AM ,0,0,76.956187,3,0,7/26/1612 6:23 PM,93,77.05786,0, The Mountains,66.791617,,63.385085,1,1,1199636
6e335ac6,4,15.874452,3,3/23/1602 12:12 AM ,0,1,89.080231,3,0,12/4/1607 9:19 PM,82,45.597588,0, The Mountains,78.334785,60.345319,,1,1,1247224
6e335acc,4,44.149135,3,10/24/1602 11:41 AM ,,1,35.869236,2,,3/20/1607 6:31 PM,135,108.850434,1,,24.898688,76.827724,18.248946,,0,1282275
6e335acf,3,88.651357,4,2/22/1605 1:50 PM ,,0,87.578064,3,0,11/3/1611 8:17 PM,83,2.661096,0, The Mountains,77.2217,7.407137,153.34673,1,0,1180012
6e335ad5,2,44.829542,4,1/3/1604 8:39 AM ,0,0,57.184613,3,0,1/7/1608 9:27 PM,113,110.432723,0, Cursed Land,46.965711,13.090998,201.24087,1,0,1198794
6e335ad9,3,48.959296,3,1/16/1602 2:11 PM ,,1,39.050704,4,,8/14/1607 3:21 AM,131,92.452364,0, The Mountains,28.521519,88.147886,81.835779,,0,1268674
6e335add,3,15.245275,2,1/11/1604 10:36 PM ,,0,24.050678,2,0,2/8/1611 10:48 PM,146,5.748351,0, The Mountains,13.687633,109.326831,26.534121,1,0,1405128
6e335ae0,3,49.275041,,5/22/1603 12:24 AM ,0,1,45.304521,4,0,2/16/1610 12:54 AM,125,39.652321,0, The Mountains,35.17559,76.716802,140.975231,1,0,1359382
6e335ae4,2,71.663599,4,9/11/1602 3:17 AM ,,1,78.070535,,0,2/16/1608 2:42 PM,93,95.684768,0, King's Landing,67.476741,57.740201,14.054586,,0,1134331
6e335ae7,4,80.078322,3,1/10/1600 2:17 AM ,0,0,14.063854,3,0,7/2/1609 7:45 AM,157,22.45934,0,,3.127396,46.4758,137.273364,1,1,1440935
6e335ae9,2,10.074126,,2/11/1606 7:38 PM ,0,0,86.642145,,0,4/14/1611 6:11 PM,84,96.186851,0, The Mountains,75.905154,19.545623,230.869351,1,,1130891
6e335aef,2,3.990575,4,10/11/1602 9:26 AM ,,1,54.524398,2,,3/21/1611 6:18 AM,116,39.6942,0, Servant's Premises,43.595952,67.576026,120.557569,1,,1206540
6e335af1,2,33.10018,,11/4/1600 12:15 AM ,0,1,84.228675,3,0,12/17/1607 9:49 AM,86,125.553198,0, King's Landing,74.112546,39.392618,109.733932,1,0,1207164
6e335af7,2,0.89963,2,12/3/1603 11:21 PM ,0,0,128.591873,2,0,11/5/1607 5:49 PM,42,26.286244,0, King's Landing,117.923274,78.48831,25.861685,1,0,1063858
6e335afb,3,14.80556,3,8/13/1604 8:20 AM ,0,0,67.285487,,0,5/16/1609 2:21 PM,103,69.29891,0, Servant's Premises,57.115056,13.701507,110.985327,1,0,1264714
6e335b00,4,6.369936,2,1/26/1606 1:47 AM ,0,1,27.17053,2,0,8/3/1609 10:43 PM,143,20.385543,0, The Mountains,16.828666,8.285782,132.278349,,0,1533375
6e335b05,2,29.322499,2,5/5/1604 7:12 PM ,0,0,37.100231,3,0,1/8/1608 4:50 AM,134,,0, The Mountains,26.425432,,277.609303,1,0,1347639
6e335b07,3,12.437032,4,12/27/1600 7:25 AM ,0,0,22.703918,4,0,9/9/1612 6:59 AM,148,92.348356,0, The Mountains,11.715208,21.793313,221.521006,1,0,1414568
6e335b0d,,14.183648,3,4/17/1604 5:11 PM ,0,0,21.022559,3,0,2/7/1612 12:12 PM,150,54.047887,0, The Mountains,10.395812,23.43566,155.103379,1,0,1443849
6e335b10,4,18.860731,3,9/25/1606 1:19 AM ,,1,12.343378,3,,9/22/1607 2:46 AM,159,83.60243,0, King's Landing,1.409024,,98.254178,1,,1608271
6e335b16,2,12.422005,,7/5/1600 5:49 AM ,0,0,29.303868,3,0,8/4/1612 4:20 PM,142,47.33275,0, King's Landing,18.465195,36.063223,2.395695,,0,1379473
6e335b19,3,71.264184,3,1/11/1602 5:51 PM ,,1,53.851162,,,3/15/1612 10:31 AM,117,24.616822,0, The Mountains,43.017024,70.534656,251.92281,1,0,1133230
6e335b1c,2,30.104846,2,1/18/1604 10:53 AM ,0,0,47.847496,3,0,8/2/1609 11:29 PM,123,48.266153,0, The Mountains,37.487933,89.336633,206.66519,1,0,1258753
6e335b1f,4,18.717403,3,11/3/1606 3:24 PM ,0,1,23.320086,3,0,3/6/1607 11:31 PM,147,32.197464,1, The Mountains,12.691425,35.199758,45.383138,0,0,1621054
6e335b23,3,76.415555,4,1/20/1601 12:48 PM ,0,0,19.186336,3,0,6/14/1611 10:45 AM,151,44.967814,0, Cursed Land,8.657274,129.521889,3.554192,1,,1278753
6e335b28,,30.049829,4,11/25/1606 11:14 AM ,0,0,97.857192,4,0,7/26/1609 4:41 AM,73,8.517957,0, The Mountains,87.00984,110.272862,177.302907,1,0,1136884
6e335b2e,2,59.681247,3,3/26/1601 11:51 PM ,0,0,19.486461,4,0,1/13/1610 11:50 PM,151,17.250308,0, King's Landing,8.716964,2.617201,174.200806,1,0,1502614
6e335b34,3,19.99619,3,4/23/1603 12:18 PM ,0,0,61.208997,2,0,12/26/1612 6:41 AM,109,28.650226,0,,50.790952,32.078483,251.766338,,0,1142629
6e335b39,2,72.485665,4,10/24/1606 8:48 AM ,0,1,26.567773,4,0,11/2/1612 8:21 AM,144,112.951837,0, Servant's Premises,15.760838,8.060511,127.436326,1,0,1429079
6e335b3b,2,23.031265,4,3/10/1600 8:22 PM ,0,0,79.523139,4,0,10/20/1608 2:38 PM,91,66.673905,0, The Mountains,68.801235,39.868412,30.213514,,0,1167994
6e335b41,4,7.589142,2,4/27/1603 10:28 PM ,0,0,47.246206,4,0,3/17/1607 9:16 PM,123,7.142966,0, King's Landing,36.800206,47.996901,6.523636,1,0,1548937
6e335b46,2,29.475428,,7/26/1604 2:39 PM ,0,0,64.30371,2,0,6/8/1612 12:29 AM,106,81.185258,0, The Mountains,53.835862,46.845615,83.778741,1,0,1191185
6e335b4b,2,10.929927,4,7/14/1602 1:31 PM ,,1,,3,0,6/26/1612 5:24 PM,74,41.079427,0, The Mountains,,72.130008,17.008886,1,0,1324752
6e335b4d,4,71.812729,4,1/26/1601 6:56 PM ,0,1,100.942523,4,0,7/16/1609 7:22 PM,69,107.062218,0, The Mountains,90.767998,30.147764,69.853994,1,0,1125107
6e335b51,4,7.28487,2,7/3/1602 11:59 AM ,0,0,89.393692,2,0,12/19/1611 7:24 AM,81,8.664664,0, Cursed Land,78.886301,,77.594005,1,0,1130013
6e335b57,3,50.211466,3,2/6/1603 4:41 AM ,0,0,52.459347,2,0,3/2/1612 4:25 AM,118,112.199235,0, The Mountains,42.376219,37.034876,144.518692,1,0,1191239
6e335b5d,,5.569034,4,3/7/1604 6:33 PM ,0,0,22.589757,2,0,9/17/1611 11:57 PM,148,86.575048,0, The Mountains,12.303852,15.085596,21.844582,1,0,1453160
6e335b63,3,56.637717,3,2/16/1601 11:18 PM ,0,0,36.017708,3,0,1/25/1607 2:15 AM,134,16.832349,0, King's Landing,25.984386,104.072343,109.452083,1,0,1385013
6e335b65,2,11.672744,4,7/12/1601 9:46 PM ,0,0,25.146549,2,0,6/5/1612 1:22 AM,146,138.299209,0, Servant's Premises,14.459795,17.327814,62.787133,,0,1258159
6e335b6b,4,25.818621,4,8/25/1604 12:42 AM ,0,0,37.564619,4,0,6/3/1610 11:39 PM,133,60.436954,0, Cursed Land,27.43123,60.901437,107.615917,1,0,1388203
6e335b71,4,46.977474,4,8/11/1602 9:47 PM ,0,0,123.980759,2,0,6/11/1610 8:40 AM,46,71.020077,0,,113.67636,13.370936,83.959206,1,0,1018707
6e335b75,4,27.784371,4,3/9/1605 1:14 PM ,0,0,39.333835,2,0,6/17/1610 8:21 AM,131,52.193335,, The Mountains,28.849107,86.53249,25.618277,1,1,1376240
6e335b7a,3,3.201759,2,9/3/1605 3:49 AM ,,0,40.818949,3,0,1/12/1608 1:57 PM,130,34.743556,0, Servant's Premises,30.007829,,266.929491,1,1,1406405
6e335b7f,,26.281981,3,7/18/1604 8:15 PM ,0,1,35.645374,4,0,12/14/1611 4:42 AM,135,49.055132,1, The Mountains,24.656354,,58.693639,0,0,1412876
6e335b81,3,38.791763,4,4/19/1603 3:38 PM ,0,0,108.460303,2,0,4/18/1608 11:46 PM,62,64.650006,0, The Mountains,97.952512,82.694633,80.015524,1,0,1040491
6e335b83,4,15.3546,3,12/10/1606 6:18 PM ,0,0,126.358012,2,0,11/27/1608 9:48 PM,44,76.23408,0, The Mountains,115.841382,38.512696,105.288189,1,0,1074941
6e335b87,4,13.443608,2,11/18/1604 1:51 PM ,0,0,27.886648,4,0,7/21/1611 3:11 AM,143,143.579224,1, The Mountains,17.422113,51.536635,163.623288,1,1,1394605
6e335b8a,2,20.290969,3,11/14/1604 9:59 PM ,0,0,45.990829,3,0,11/16/1608 5:36 PM,124,19.82229,, King's Landing,35.691718,12.22266,64.843454,1,0,1507322
6e335b8d,3,12.581401,2,10/19/1602 4:24 PM ,,1,33.251162,3,,5/13/1612 7:38 PM,137,11.059428,0, Servant's Premises,22.697929,120.075116,244.758637,,0,1186113
6e335b92,3,69.000696,4,10/17/1605 8:19 AM ,0,1,90.50429,2,0,9/22/1611 6:43 AM,80,87.402436,0, Cursed Land,79.604316,19.409029,191.656557,1,0,1060159
6e335b96,4,4.771801,4,4/7/1601 12:26 PM ,0,0,92.37269,2,0,3/2/1612 5:26 PM,78,39.89421,0, The Mountains,82.166959,76.447633,184.2452,1,1,1081241
6e335b9a,3,34.267633,3,6/11/1606 9:32 PM ,0,0,42.053498,2,0,2/16/1607 1:46 AM,129,67.271505,0, King's Landing,31.343398,10.171651,75.638331,1,0,1491984
6e335ba0,2,26.718464,4,9/27/1605 5:47 AM ,0,0,25.851755,2,0,10/18/1612 12:19 AM,144,117.574875,0,,15.556532,,159.943336,,0,1263352
6e335ba5,4,7.226932,2,2/11/1601 5:43 PM ,0,0,13.205093,3,0,1/20/1612 7:24 PM,157,42.421441,0, The Mountains,2.504363,,109.91059,,0,1439784
6e335ba7,4,0.429347,3,8/17/1604 10:42 PM ,0,0,121.835742,3,0,9/19/1610 5:29 PM,48,,0, The Mountains,111.725747,,101.070989,1,0,1085131
6e335bad,2,22.40931,3,2/14/1606 7:32 AM ,0,0,93.266521,3,0,10/4/1612 6:56 AM,78,,1, The Mountains,82.425392,26.116526,219.088019,0,1,1106036
6e335baf,2,31.597044,3,9/21/1603 10:11 AM ,0,0,64.513226,3,0,11/6/1612 12:39 PM,106,,0, Servant's Premises,53.75807,47.366361,33.520197,,0,1159500
6e335bb3,2,25.283484,3,5/4/1601 9:47 AM ,0,0,13.842834,3,0,4/1/1607 9:23 AM,156,13.653146,0,,3.733561,8.562967,155.48364,1,0,1525736
6e335bb7,3,9.107801,4,9/8/1605 6:46 PM ,0,0,36.843025,2,0,6/25/1611 9:34 PM,134,51.851496,0, The Mountains,26.450335,12.330654,44.044862,1,0,1479019
6e335bba,3,62.622284,2,7/3/1606 8:34 PM ,0,1,84.31978,2,0,8/16/1611 9:43 AM,87,23.402242,, The Mountains,73.347161,78.871411,38.899773,1,0,1186646
6e335bc0,3,85.53917,4,4/19/1605 5:17 PM ,,0,111.792188,3,0,1/28/1609 7:58 PM,59,123.338943,0, King's Landing,101.321493,53.18677,260.956512,1,1,985581
6e335bc2,4,6.980868,4,6/1/1604 9:55 PM ,,1,56.383478,2,0,12/16/1607 8:25 PM,114,10.134387,, The Mountains,46.076854,1.324391,28.266725,1,0,1476710
6e335bc7,2,23.916183,2,9/3/1602 4:29 AM ,0,0,78.234576,3,0,1/21/1609 1:37 AM,92,,0, Cursed Land,67.94272,53.8584,105.979757,1,0,1138760
6e335bc9,2,47.472936,3,7/5/1601 5:53 AM ,0,0,10.483908,2,0,9/10/1610 11:15 PM,160,,0,,0.447654,11.703654,98.094218,1,0,1430094
6e335bcb,2,43.172201,,9/3/1603 7:43 PM ,0,0,,4,0,2/13/1612 1:41 AM,74,91.83142,0, The Mountains,,52.658295,1.410838,,0,1211116
6e335bcd,2,26.174461,4,6/3/1600 7:52 AM ,0,0,80.199508,3,0,6/9/1608 6:57 PM,90,123.440195,, Cursed Land,69.624525,34.815533,143.259568,,0,1012135
6e335bd1,4,26.573372,3,12/11/1602 4:41 AM ,,0,10.990118,2,0,6/12/1611 9:16 AM,160,0.062226,,,0.446655,32.931357,222.186123,1,0,1513210
6e335bd3,3,15.936145,2,7/28/1604 9:17 PM ,0,1,36.452928,4,0,5/9/1611 4:21 AM,134,109.531163,0,,26.274821,70.146316,15.177754,1,1,1431902
6e335bd8,4,17.451747,2,8/10/1604 11:53 AM ,0,0,98.447245,4,0,9/1/1608 11:55 AM,72,101.736433,0, The Mountains,88.202019,64.593549,9.500665,1,0,1209534
